registry_id,case_id,ticker_symbol,company_name,fiscal_year,fiscal_quarter,source_type,source_url,source_domain,availability,rights_status,raw_download_allowed,blocked_reason,manual_action,acquisition_method,discovered_timestamp,provenance_hash,notes
cl_2025_q4_webcast_provider_2,cl_2025_q4,CL,Colgate-Palmolive Company,2025,Q4,webcast_provider,https://investor.colgatepalmolive.com/,investor.colgatepalmolive.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:9b1bf19a2083a68e3d7cf6c7d31f143dfbce6390ee50475c32cb89eba85ec493,"Audio/webcast replay candidate only; support layer, not canonical transcript."
cl_2025_q4_sec_edgar_3,cl_2025_q4,CL,Colgate-Palmolive Company,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/CL/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:fc1de3f64734cbfbec7e96863a6301681eedef27803af2e4de28056d24099bb4,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
cl_2025_q4_youtube_metadata_only_4,cl_2025_q4,CL,Colgate-Palmolive Company,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=CL+Colgate-Palmolive+Company+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:96d64a594519763a140d4dda616189e294eb660326c7977c327859fe1220bb37,No YouTube audio or video acquisition is performed.
cl_2025_q4_earnings_platform_5,cl_2025_q4,CL,Colgate-Palmolive Company,2025,Q4,earnings_platform,licensed-vendor://blocked/CL/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8964a6442601d50f774c173a69161a5182dcdecae3f24f19fcd2465c00da5018,Vendor raw transcript access is blocked by default.
kmb_2025_q4_company_ir_1,kmb_2025_q4,KMB,Kimberly-Clark Corporation,2025,Q4,company_ir,https://investor.kimberly-clark.com/,investor.kimberly-clark.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:6cd9cddec4cb79835d1604c13643c5c73272e3008882bc732cf405a7137edf6b,Preferred transcript source when terms allow; this row does not assert transcript availability.
kmb_2025_q4_webcast_provider_2,kmb_2025_q4,KMB,Kimberly-Clark Corporation,2025,Q4,webcast_provider,https://investor.kimberly-clark.com/,investor.kimberly-clark.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:c92d73b5348ab4178adfe9177602e65063cda67e8c225d3c79ca683481229251,"Audio/webcast replay candidate only; support layer, not canonical transcript."
kmb_2025_q4_sec_edgar_3,kmb_2025_q4,KMB,Kimberly-Clark Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/KMB/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:51b94b5136075dca684845fc0565355efbf86626f2208bab206cab55a7f9858f,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
kmb_2025_q4_youtube_metadata_only_4,kmb_2025_q4,KMB,Kimberly-Clark Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=KMB+Kimberly-Clark+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:49c2f2ef3060bc8ea21cae1df74b8de86829fee0a93387f41f3b71dd08b22ce6,No YouTube audio or video acquisition is performed.
kmb_2025_q4_earnings_platform_5,kmb_2025_q4,KMB,Kimberly-Clark Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/KMB/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:4667528f8d96233c50fbd4e76e6c676f8c3e81c12ae9d211f0d343b19697c34f,Vendor raw transcript access is blocked by default.
fdx_2025_q4_company_ir_1,fdx_2025_q4,FDX,FedEx Corporation,2025,Q4,company_ir,https://investors.fedex.com/,investors.fedex.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:1bbab9cd92f30e3e1f90a010da5d032d6f32f2e1b1ba2671647c95f2c825c84f,Preferred transcript source when terms allow; this row does not assert transcript availability.
fdx_2025_q4_webcast_provider_2,fdx_2025_q4,FDX,FedEx Corporation,2025,Q4,webcast_provider,https://investors.fedex.com/,investors.fedex.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:eb36ea18c07aaad8bbe42f2996fad8d5ad52ab063185f67cf5a64f5e83f17138,"Audio/webcast replay candidate only; support layer, not canonical transcript."
fdx_2025_q4_sec_edgar_3,fdx_2025_q4,FDX,FedEx Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/FDX/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:713901724cf9ebfbc4d259c60042ac9ebebb6874d0cf4390fc07a1e6c2254529,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
fdx_2025_q4_youtube_metadata_only_4,fdx_2025_q4,FDX,FedEx Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=FDX+FedEx+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:56a3190fdec12d9bc294a31cecbcb6604f7f0b6954ddea74200e259d0c80269f,No YouTube audio or video acquisition is performed.
fdx_2025_q4_earnings_platform_5,fdx_2025_q4,FDX,FedEx Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/FDX/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2673fe47b4d583876424c217e6429d63ce444e2cd5bfceab63ec0f20d16bcdaa,Vendor raw transcript access is blocked by default.
dal_2025_q4_company_ir_1,dal_2025_q4,DAL,"Delta Air Lines, Inc.",2025,Q4,company_ir,https://ir.delta.com/,ir.delta.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:c17cd2c8e88c99def5900c5ecb27f3929e85bc9b4f3d2bdf1e41d430bc8cfc3c,Preferred transcript source when terms allow; this row does not assert transcript availability.
dal_2025_q4_webcast_provider_2,dal_2025_q4,DAL,"Delta Air Lines, Inc.",2025,Q4,webcast_provider,https://ir.delta.com/,ir.delta.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:9e615a8a291c4161f72e5454d139c0f69c5e87f9162dbaf9b66b4cbd2d40fdb3,"Audio/webcast replay candidate only; support layer, not canonical transcript."
dal_2025_q4_sec_edgar_3,dal_2025_q4,DAL,"Delta Air Lines, Inc.",2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/DAL/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:da631bb15c9faf35e40ad837fb83ae67d2e22edf65e1e0368c32e2725acf61a5,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
dal_2025_q4_youtube_metadata_only_4,dal_2025_q4,DAL,"Delta Air Lines, Inc.",2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=DAL+Delta+Air+Lines%2C+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:b0faffed9a15eec42d93da05969bfac6375d90be876d20f743857f9164fc2d73,No YouTube audio or video acquisition is performed.
dal_2025_q4_earnings_platform_5,dal_2025_q4,DAL,"Delta Air Lines, Inc.",2025,Q4,earnings_platform,licensed-vendor://blocked/DAL/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:c5bb17b36855f9e42ca5f1506e4d05ec39e071a68d1c57f0ef0873bf35db598e,Vendor raw transcript access is blocked by default.
spgi_2025_q4_company_ir_1,spgi_2025_q4,SPGI,S&P Global Inc.,2025,Q4,company_ir,https://investor.spglobal.com/,investor.spglobal.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2476fe6853ed9205e9ce0779be169234cfdd61859b8b6d529af509bec0becdd4,Preferred transcript source when terms allow; this row does not assert transcript availability.
spgi_2025_q4_webcast_provider_2,spgi_2025_q4,SPGI,S&P Global Inc.,2025,Q4,webcast_provider,https://investor.spglobal.com/,investor.spglobal.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:cfa48734810b39ba753759688619e3403cc5a5046bcf63629aab52d29ee430eb,"Audio/webcast replay candidate only; support layer, not canonical transcript."
spgi_2025_q4_sec_edgar_3,spgi_2025_q4,SPGI,S&P Global Inc.,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/SPGI/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:153efa4d968f4288f62a95e06a337b693cc4da6017871b0bf97e24d7ec3609d2,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
spgi_2025_q4_youtube_metadata_only_4,spgi_2025_q4,SPGI,S&P Global Inc.,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=SPGI+S%26P+Global+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8f55934717481357b512371bf904236553ab5587c8dc072186e9fc516729d09e,No YouTube audio or video acquisition is performed.
spgi_2025_q4_earnings_platform_5,spgi_2025_q4,SPGI,S&P Global Inc.,2025,Q4,earnings_platform,licensed-vendor://blocked/SPGI/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f9283432229e319faf8a46e395a4eadbda254b995c78d1aeae884d5cf795f488,Vendor raw transcript access is blocked by default.
mco_2025_q4_company_ir_1,mco_2025_q4,MCO,Moody's Corporation,2025,Q4,company_ir,https://ir.moodys.com/,ir.moodys.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:083f75ac616215fc3edd5d0f1446a1b4d445f06feb9025d30e6de8a7fc5e7ba9,Preferred transcript source when terms allow; this row does not assert transcript availability.
mco_2025_q4_webcast_provider_2,mco_2025_q4,MCO,Moody's Corporation,2025,Q4,webcast_provider,https://ir.moodys.com/,ir.moodys.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:5abbe65b53f9b0adcc141b87202802853283e3b778c128bfc033c706f2715576,"Audio/webcast replay candidate only; support layer, not canonical transcript."
mco_2025_q4_sec_edgar_3,mco_2025_q4,MCO,Moody's Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/MCO/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a362e318debb13fd5ea1181086e2a92527dc5a05aae4a2951e39145341740cc1,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
mco_2025_q4_youtube_metadata_only_4,mco_2025_q4,MCO,Moody's Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=MCO+Moody%27s+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:01e3cb537ce5848b8855c08eda4090de21fd134720d41b6dfa32576028833434,No YouTube audio or video acquisition is performed.
mco_2025_q4_earnings_platform_5,mco_2025_q4,MCO,Moody's Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/MCO/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:d3406c5826c3190c74b1c5f61dd64dfcccfdece317df4ffe4ca352a8746f0061,Vendor raw transcript access is blocked by default.
ice_2025_q4_company_ir_1,ice_2025_q4,ICE,"Intercontinental Exchange, Inc.",2025,Q4,company_ir,https://ir.theice.com/,ir.theice.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2689ab050998284d474daf7babd6a93f0e86b0edc188e247f5ec084a7af1c627,Preferred transcript source when terms allow; this row does not assert transcript availability.
ice_2025_q4_webcast_provider_2,ice_2025_q4,ICE,"Intercontinental Exchange, Inc.",2025,Q4,webcast_provider,https://ir.theice.com/,ir.theice.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:9e3df45e2d08f4ed9b4f86fffc1034801a9d9cd19b3b4f702ec1b4faa2e63931,"Audio/webcast replay candidate only; support layer, not canonical transcript."
ice_2025_q4_sec_edgar_3,ice_2025_q4,ICE,"Intercontinental Exchange, Inc.",2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/ICE/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:c39564235dd9821063965ec4ca9afe4335580ea6d10611709210eb0cf1b66d9a,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
ice_2025_q4_youtube_metadata_only_4,ice_2025_q4,ICE,"Intercontinental Exchange, Inc.",2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=ICE+Intercontinental+Exchange%2C+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:b3106783eb6dd821ffb3d5abbce16a11b4ada010648affbc59afec03ea0ce549,No YouTube audio or video acquisition is performed.
